מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24,סוף מידע
1329,13211.0,"טלסיס בע""מ",520038100,ח.פ.,טלסיס,IL0003540197,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,203.9,1.0,19120.0,,38.987,2.1794181691e-07,0.000456,0.000193,,
1329,13211.0,"אטראו שוקי הון בע""מ",513773564,ח.פ.,אטראו שוקי הון,IL0010961063,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,536.05,1.0,7959.0,,42.665,3.60382758019e-07,0.0005,0.000211,,
1329,13211.0,"אימאג'סט אינטרנשיונל(אי.אס.איי)בע""מ",512737560,ח.פ.,אימאג'סט,IL0011838138,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,26503.75,1.0,1436.0,,380.594,4.307303102597e-06,0.004461,0.001889,,
1329,13211.0,"הולמס פלייס אינטרנשיונל בע""מ",512466723,ח.פ.,הולמס פלייס,IL0011425878,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,11689.99,1.0,745.1,,87.102,1.151989801462e-06,0.00102,0.000432,,
1329,13211.0,"אלביט מערכות בע""מ- דואלית",520043027,ח.פ.,אלביט מערכות,IL0010811243,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,1318.14,1.0,167700.0,,2210.537,2.84269882264e-07,0.025911,0.010972,,
1329,13211.0,"קיסטון אינפרא בע""מ",515983476,ח.פ.,קיסטון אינפרא,IL0011759342,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,80859.41,1.0,952.3,,770.024,4.312994054046e-06,0.009026,0.003822,,
1329,13211.0,"איי.סי.אל גרופ בע""מ- דואלית",520027830,ח.פ.,איי.סי.אל,IL0002810146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,25979.76,1.0,2070.0,,537.781,1.9752457393e-07,0.006303,0.002669,,
1329,13211.0,"אי.בי.אי. בית השקעות בע""מ",520034356,ח.פ.,איביאי בית השק,IL0001750186,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,831.51,1.0,22380.0,,186.093,5.29745336672e-07,0.002181,0.000923,,
1329,13211.0,"דורסל החזקות בע""מ",516597549,ח.פ.,דורסל החז,IL0011906281,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,183.61,1.0,2024.0,,3.716,8.1410997441e-08,4.3e-05,1.8e-05,,
1329,13211.0,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,נאוויטס פטר יהש,IL0011419699,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,1985.13,1.0,11190.0,,222.137,1.6990504154e-07,0.002603,0.001102,,
1329,13211.0,"גולן תעשיות מתחדשות בע""מ",513029975,ח.פ.,גולן תעשיות,IL0010919335,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,5975.18,1.0,1061.0,,63.397,1.745503703306e-06,0.000743,0.000314,,
1329,13211.0,"ריט 1 בע""מ",513821488,ח.פ.,ריט 1,IL0010989205,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,16258.17,1.0,2450.0,,398.325,8.11333660797e-07,0.004669,0.001977,,
1329,13211.0,"כרמל קורפ בע""מ",515818524,ח.פ.,כרמל קורפ,IL0011476855,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,2990.49,1.0,1977.0,,59.122,1.493065497639e-06,0.000693,0.000293,,
1329,13211.0,"קבוצת אחים יעקובי (ואי.אס.בי) בע""מ",514010081,ח.פ.,יעקובי קבוצה,IL0011424210,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,19453.24,1.0,60.8,,11.828,1.080122556001e-06,0.000138,5.8e-05,,
1329,13211.0,"פז קמעונאות ואנרגיה בע""מ",510216054,ח.פ.,פז אנרגיה,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,829.13,1.0,67880.0,8.47698,571.292,5.99736143005e-07,0.006696,0.002835,,
1329,13211.0,"נובה מכשירי מדידה בע""מ",511812463,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,878.23,1.0,104950.0,,921.711,2.98196431598e-07,0.010804,0.004575,,
1329,13211.0,"פוקס-ויזל בע""מ",512157603,ח.פ.,פוקס,IL0010870223,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,1827.9,1.0,35060.0,,640.863,1.318294814973e-06,0.007512,0.003181,,
1329,13211.0,"יעקב פיננסים והשקעות בע""מ",514288661,ח.פ.,יעקב פיננסים,IL0011850570,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,ILS,10989.75,1.0,3555.0,,390.686,4.470249911772e-06,0.004579,0.001939,,
1329,13211.0,"אנרג'יקס-אנרגיות מתחדשות בע""מ",513901371,ח.פ.,אנרג'יקס,IL0011233553,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,1583.87,1.0,1428.0,,22.618,2.8732245012e-08,0.000265,0.000112,,
1329,13211.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,אנלייט אנרגיה,IL0007200111,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה מתחדשת,לא,ILS,10701.13,1.0,10024.0049,,1072.682,8.11786034189e-07,0.012573,0.005324,,
1329,13211.0,לפידות קפיטל,520022971,ח.פ.,לפידות קפיטל,IL0006420173,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,13630.49,1.0,8060.0,,1098.618,2.119694421032e-06,0.012877,0.005453,,
1329,13211.0,"משולם לוינשטין הנדסה וקבלנות בע""מ",520033424,ח.פ.,לוינשטין הנדסה,IL0005730143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,183.53,1.0,45270.0,,83.084,2.39477781073e-07,0.000973,0.000412,,
1329,13211.0,"בנק דיסקונט לישראל בע""מ",520007030,ח.פ.,דיסקונט א,IL0006912120,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,124410.85,1.0,3274.0,,4073.211,1.004381729666e-06,0.047745,0.020218,,
1329,13211.0,"טבע תעשיות פרמצבטיות בע""מ",520013954,ח.פ.,טבע,IL0006290147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פארמה,לא,ILS,17012.08,1.0,6440.0,,1095.578,1.35728059487e-07,0.012842,0.005438,,
1329,13211.0,Oddity Tech Ltd,254900QH12XZS53G0V57,LEI,Oddity Tech Ltd,IL0011974909,ISIN,מניות,ישראל,"ארה""ב",סחיר,NASDAQ,Personal Care Products,לא,USD,215.12,3.306,6230.0,,44.308,4.8580336106e-08,0.000519,0.000219,,
1329,13211.0,Expand Energy Corp,X2MT1W32SPAZ9WSKLE78,LEI,Expand Energy Corp,US1651677353,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Oil, Gas & Consumable Fuels",לא,USD,3868.31,3.306,10624.0,,1358.666,1.62434610664e-07,0.015925,0.006744,,
1329,13211.0,MercadoLibre Inc,549300DKPDN9M5S8GB14,LEI,MercadoLibre Inc,US58733R1023,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Interactive Media & Services,לא,USD,126.51,3.306,233694.0,,977.414,2.4953954716e-08,0.011457,0.004851,,
1329,13211.0,PENNANTPARK INVESTMENT C,529900BH3IP6381K4L72,LEI,PennantPark Floating Rate Capi,US70806A1060,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Financial Services,לא,USD,2102.16,3.306,889.0,0.27461,62.691,2.11873067737e-07,0.000734,0.000311,,
1329,13211.0,Alphabet Inc,5493006MHB84DD0ZWV18,LEI,Alphabet Inc,US02079K3059,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Wireless Telecommunication Services,לא,USD,4111.6,3.306,24310.0,,3304.449,7.068248237e-09,0.038733,0.016402,,
1329,13211.0,Oracle Corp,1Z4GXXU7ZHVWFCD8TV52,LEI,Oracle Corp,US68389X1054,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Software,לא,USD,2542.38,3.306,28124.0,,2363.855,8.918151378e-09,0.027708,0.011733,,
1329,13211.0,Rakuten Group Inc,529900IMXUCQKUL1H943,LEI,Rakuten Group Inc,JP3967200001,ISIN,מניות,"חו""ל",יפן,סחיר,TSE,Interactive Media & Services,לא,JPY,13322.57,0.022332,95990.0,,285.589,6.1498070824e-08,0.003347,0.001417,,
1329,13211.0,Cooper Cos Inc,QJKMVPIGLH7530PCUE20,LEI,Cooper Cos Inc,US2166485019,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Health Care Equipment & Supplies,לא,USD,3503.37,3.306,6856.0,,794.074,1.76217947483e-07,0.009307,0.003941,,
1329,13211.0,London Stock Exchange Group PL,213800QAUUUP6I445N30,LEI,London Stock Exchange Group ,GB00B0SWJX34,ISIN,מניות,"חו""ל",גלובלי,סחיר,LSE,Capital Markets,לא,GBP,2043.63,4.4409,8516.0,,772.877,3.9199106492e-08,0.009059,0.003836,,
1329,13211.0,Universal Music Group NV,724500GJBUL3D9TW9Y18,LEI,Universal Music Group NV,NL0015000IY2,ISIN,מניות,"חו""ל",הולנד,סחיר,EURONEXT,Entertainment,לא,EUR,9634.29,3.8807,2456.0,,918.244,5.2526987773e-08,0.010763,0.004558,,
1329,13211.0,Tradeweb Markets Inc,5493000G5QHJUY9ZWQ91,LEI,Tradeweb Markets Inc,US8926721064,ISIN,מניות,"חו""ל",גלובלי,סחיר,NASDAQ,Capital Markets,לא,USD,498.74,3.306,11098.0,,182.989,4.2827326956e-08,0.002144,0.000908,,
1329,13211.0,Entegris Inc,IYX6OWO7BT5DKO3BYG52,LEI,Entegris Inc,US29362U1043,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,4622.51,3.306,9246.0,,1412.977,3.04914907651e-07,0.016562,0.007013,,
1329,13211.0,Cisco Systems Inc,549300LKFJ962MZ46593,LEI,Cisco Systems Inc,US17275R1023,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,IT Services,לא,USD,8271.86,3.306,6842.0,,1871.067,2.0924482383e-08,0.021932,0.009287,,
1329,13211.0,TSMC ARIZONA CORP,549300KB6NK5SBD14S87,LEI,Taiwan Semiconductor Manufactu,US8740391003,ISIN,מניות,"חו""ל",טייוואן,סחיר,NYSE,Semiconductors & Semiconductor Equipment,לא,USD,5157.75,3.306,27929.0,3.32034,4773.298,9.944478185e-09,0.055951,0.023694,,
1329,13211.0,Analog Devices Inc,GYVOE5EZ4GDAVTU4CQ61,LEI,Analog Devices Inc,US0326541051,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,973.16,3.306,24570.0,,790.483,1.9781466547e-08,0.009265,0.003923,,
1329,13211.0,KDDI Corp,5299003FU7V4I45FU310,LEI,KDDI Corp,JP3496400007,ISIN,מניות,"חו""ל",יפן,סחיר,TSE,Wireless Telecommunication Services,לא,JPY,9481.01,0.022332,236050.0,,499.789,2.2639339323e-08,0.005858,0.00248,,
1329,13211.0,LGI Homes Inc,549300W02B4WNV8CV109,LEI,LGI Homes Inc,US50187T1060,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Construction & Engineering,לא,USD,2488.85,3.306,5171.0,,425.478,1.079450665719e-06,0.004987,0.002112,,
1329,13211.0,Meta Platforms Inc,BQ4BKCS1HXDV9HN80Z93,LEI,Meta Platforms Inc,US30303M1027,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,564.43,3.306,73438.0,,1370.365,2.602304121e-09,0.016063,0.006802,,
1329,13211.0,Trimble Inc,549300E2MI7NSZFQWS19,LEI,Trimble Inc,US8962391004,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Electronic Equipment, Instruments & Components",לא,USD,3065.45,3.306,8165.0,,827.474,1.28817148536e-07,0.009699,0.004107,,
1329,13211.0,Intercontinental Exchange Inc,5493000F4ZO33MV32P92,LEI,Intercontinental Exchange Inc,US45866F1049,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Financial Services,לא,USD,2384.24,3.306,16848.0,,1328.012,4.1651709198e-08,0.015566,0.006592,,
1329,13211.0,Uber Technologies Inc,549300B2FTG34FILDR98,LEI,Uber Technologies Inc,US90353T1007,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Wireless Telecommunication Services,לא,USD,5911.95,3.306,9797.0,,1914.815,2.8348983674e-08,0.022445,0.009504,,
1329,13211.0,Komatsu Ltd,5493004LQ0B4T7QPQV17,LEI,Komatsu Ltd,JP3304200003,ISIN,מניות,"חו""ל",גלובלי,סחיר,TSE,Machinery,לא,JPY,9354.5,0.022332,516000.0,,1077.949,9.8369728257e-08,0.012635,0.00535,,
1329,13211.0,Datadog Inc,549300F6JNO0KRPO1K63,LEI,Datadog Inc,US23804L1035,ISIN,מניות,"חו""ל",גלובלי,סחיר,NASDAQ,Software,לא,USD,1800.34,3.306,14240.0,,847.557,5.5691405924e-08,0.009934,0.004207,,
1329,13211.0,Shell PLC,21380068P1DRHMJ8KU70,LEI,Shell PLC,US7802593050,ISIN,מניות,"חו""ל",בריטניה,סחיר,NYSE,"Oil, Gas & Consumable Fuels",לא,USD,4257.57,3.306,7153.0,,1006.824,1.4662104937e-08,0.011801,0.004997,,
1329,13211.0,AppLovin Corp,549300LLVXMUAOL3SQ07,LEI,AppLovin Corp,US03831W1080,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,418.6,3.306,71854.0,,994.388,1.3606973581e-08,0.011655,0.004936,,
1329,13211.0,Zoom Video Communications Inc,549300T9GCHU0ODOM055,LEI,Zoom Video Communications Inc,US98980L1017,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,4820.43,3.306,8250.0,,1314.75,1.80910666516e-07,0.015411,0.006526,,
1329,13211.0,Mitsui Fudosan Co Ltd,353800ND4ZKNZDYKMF33,LEI,Mitsui Fudosan Co Ltd,JP3893200000,ISIN,מניות,"חו""ל",יפן,סחיר,TSE,Real Estate Management & Development,לא,JPY,15777.36,0.022332,161300.0,,568.325,5.6708426235e-08,0.006661,0.002821,,
1329,13211.0,LVMH MOET HENNESSY LOUIS VUITT,IOG4E947OATN0KJYSD45,LEI,LVMH Moet Hennessy Louis Vuitt,FR0000121014,ISIN,מניה,"חו""ל",צרפת,סחיר,אחר,"Textiles, Apparel & Luxury Goods",לא,EUR,632.55,3.8807,52050.0,,1277.7,1.2647415722e-08,0.014976,0.006342,,
1329,13211.0,CRH PLC,549300MIDJNNTH068E74,LEI,CRH PLC,IE0001827041,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Construction Materials,לא,USD,2846.49,3.306,11990.0,,1128.321,4.2417424373e-08,0.013225,0.0056,,
1329,13211.0,Amazon.com Inc,ZXTILKJKG63JELOEG630,LEI,Amazon.com Inc,US0231351067,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,5585.94,3.306,21957.0,,4054.827,5.2376803e-09,0.047529,0.020127,,
1329,13211.0,PALO ALTO NETWORKS INC,549300QXR2YVZV231H43,LEI,Palo Alto Networks Inc,US6974351057,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,1383.53,3.306,20362.0,,931.353,2.0683659739e-08,0.010917,0.004623,,
1329,13211.0,Nutrien Ltd,5493002QQ7GD21OWF963,LEI,Nutrien Ltd,CA67077M1086,ISIN,מניות,"חו""ל",קנדה,סחיר,NYSE,Chemicals,לא,USD,5142.65,3.306,5871.0,2.10206,1005.115,1.05988264938e-07,0.011781,0.004989,,
1329,13211.0,Kubota Corp,549300CSY4INHEHQQT13,LEI,Kubota Corp,JP3266400005,ISIN,מניות,"חו""ל",גלובלי,סחיר,TSE,Machinery,לא,JPY,18015.63,0.022332,186300.0,,749.532,1.56535575387e-07,0.008785,0.00372,,
1329,13211.0,NEC Corp,5493000QYMPFRTEY4K28,LEI,NEC Corp,JP3733000008,ISIN,מניות,"חו""ל",יפן,סחיר,TSE,IT Services,לא,JPY,6038.46,0.022332,473900.0,,639.059,4.4262144269e-08,0.00749,0.003172,,
1329,13211.0,Mowi ASA,549300W1OGQF5LZIH349,LEI,Mowi ASA,NO0003054108,ISIN,מניות,"חו""ל",נורבגיה,סחיר,אחר,Food Products,לא,NOK,2411.6,0.3311,21080.0,,168.32,4.6636013846e-08,0.001973,0.000835,,
1329,13211.0,Amadeus IT Group SA,9598004A3FTY3TEHHN09,LEI,Amadeus IT Group SA,ES0109067019,ISIN,מניות,"חו""ל",ספרד,סחיר,BME,Leisure Products,לא,EUR,2968.14,3.8807,6750.0,,777.496,6.5885576867e-08,0.009113,0.003859,,
1329,13211.0,Upstream Bio,70345,פנימי,Upstream Bio Inc,US91678A1079,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Biotechnology,לא,USD,3446.98,3.306,1881.0,,214.354,6.39402084537e-07,0.002512,0.001064,,
1329,13211.0,Etoro Group Ltd,213800XPRPJK2X5QRG86,LEI,Etoro Group Ltd,VGG320891077,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Interactive Media & Services,לא,USD,784.36,3.306,4127.0,,107.018,1.66104535228e-07,0.001254,0.000531,,
1329,13211.0,MICROSOFT CORP,INR2EJN1ERAN0W5ZP974,LEI,Microsoft Corp,US5949181045,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,1280.73,3.306,51795.0,,2193.05,1.722993855e-09,0.025706,0.010886,,
1329,13211.0,Haleon PLC,549300PSB3WWEODCUP19,LEI,Haleon PLC,US4055521003,ISIN,מניות,"חו""ל",בריטניה,סחיר,NYSE,Personal Care Products,לא,USD,18976.63,3.306,897.0,1.10044,566.387,4.2613508984e-08,0.006639,0.002811,,
1329,13211.0,WELLS FARGO & COMPANY,PBLD0EJDB5FWOLXP3B76,LEI,Wells Fargo & Co,US9497461015,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Banks,לא,USD,4191.89,3.306,8382.0,,1161.61,1.3085584302e-08,0.013616,0.005766,,
1329,13211.0,Mobilicom Ltd/Australia,529900YJD10VZ19HZ299,LEI,Mobilicom Ltd,AU000000MOB7,ISIN,מניות,"חו""ל",אוסטרליה,סחיר,ASX,Software,לא,AUD,77852.86,2.1849,1.0,,1.701,5.33032046343e-07,1.9e-05,8e-06,,
1329,13211.0,Honeywell International Inc,ISRPG12PN4EIEOEMW547,LEI,Honeywell International Inc,US4385161066,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Electronic Equipment, Instruments & Components",לא,USD,1119.13,3.306,21050.0,,778.821,1.7626965823e-08,0.009129,0.003865,,
1329,13211.0,MongoDB Inc,549300TPTG69WKWE1Z37,LEI,MongoDB Inc,US60937P1066,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,973.16,3.306,31038.0,,998.576,1.19616170691e-07,0.011705,0.004956,,
1329,13211.0,Lyft Inc,549300H7I5VN334XVZ52,LEI,Lyft Inc,US55087P1049,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Interactive Media & Services,לא,USD,11994.2,3.306,2201.0,,872.759,3.01429307246e-07,0.01023,0.004332,,
1329,13212.0,Oddity Tech Ltd,254900QH12XZS53G0V57,LEI,Oddity Tech Ltd,IL0011974909,ISIN,מניות,ישראל,"ארה""ב",סחיר,NASDAQ,Personal Care Products,לא,USD,1.82,3.306,6230.0,,0.376,4.11008793e-10,0.000891,0.000113,,
1329,13212.0,Cooper Cos Inc,QJKMVPIGLH7530PCUE20,LEI,Cooper Cos Inc,US2166485019,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Health Care Equipment & Supplies,לא,USD,29.73,3.306,6856.0,,6.74,1.495405731e-09,0.015972,0.002038,,
1329,13212.0,Expand Energy Corp,X2MT1W32SPAZ9WSKLE78,LEI,Expand Energy Corp,US1651677353,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Oil, Gas & Consumable Fuels",לא,USD,32.83,3.306,10624.0,,11.532,1.378567971e-09,0.027329,0.003488,,
1329,13212.0,PENNANTPARK INVESTMENT C,529900BH3IP6381K4L72,LEI,PennantPark Floating Rate Capi,US70806A1060,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Financial Services,לא,USD,17.84,3.306,889.0,0.00233,0.532,1.79806272e-09,0.001261,0.00016,,
1329,13212.0,Oracle Corp,1Z4GXXU7ZHVWFCD8TV52,LEI,Oracle Corp,US68389X1054,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Software,לא,USD,21.57,3.306,28124.0,,20.065,7.5663168e-11,0.047548,0.006069,,
1329,13212.0,Alphabet Inc,5493006MHB84DD0ZWV18,LEI,Alphabet Inc,US02079K3059,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Wireless Telecommunication Services,לא,USD,34.89,3.306,24310.0,,28.048,5.997937e-11,0.066468,0.008484,,
1329,13212.0,MercadoLibre Inc,549300DKPDN9M5S8GB14,LEI,MercadoLibre Inc,US58733R1023,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Interactive Media & Services,לא,USD,1.07,3.306,233694.0,,8.296,2.11056292e-10,0.01966,0.002509,,
1329,13212.0,Analog Devices Inc,GYVOE5EZ4GDAVTU4CQ61,LEI,Analog Devices Inc,US0326541051,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,8.26,3.306,24570.0,,6.71,1.67901386e-10,0.0159,0.002029,,
1329,13212.0,Entegris Inc,IYX6OWO7BT5DKO3BYG52,LEI,Entegris Inc,US29362U1043,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,39.23,3.306,9246.0,,11.993,2.58773087e-09,0.028421,0.003627,,
1329,13212.0,NEC Corp,5493000QYMPFRTEY4K28,LEI,NEC Corp,JP3733000008,ISIN,מניות,"חו""ל",יפן,סחיר,TSE,IT Services,לא,JPY,51.25,0.022332,473900.0,,5.424,3.75664473e-10,0.012854,0.00164,,
1329,13212.0,Tradeweb Markets Inc,5493000G5QHJUY9ZWQ91,LEI,Tradeweb Markets Inc,US8926721064,ISIN,מניות,"חו""ל",גלובלי,סחיר,NASDAQ,Capital Markets,לא,USD,4.23,3.306,11098.0,,1.553,3.63234537e-10,0.00368,0.000469,,
1329,13212.0,London Stock Exchange Group PL,213800QAUUUP6I445N30,LEI,London Stock Exchange Group ,GB00B0SWJX34,ISIN,מניות,"חו""ל",גלובלי,סחיר,LSE,Capital Markets,לא,GBP,17.34,4.4409,8516.0,,6.56,3.32600571e-10,0.015546,0.001984,,
1329,13212.0,Rakuten Group Inc,529900IMXUCQKUL1H943,LEI,Rakuten Group Inc,JP3967200001,ISIN,מניות,"חו""ל",יפן,סחיר,TSE,Interactive Media & Services,לא,JPY,113.08,0.022332,95990.0,,2.424,5.21986512e-10,0.005744,0.000733,,
1329,13212.0,Universal Music Group NV,724500GJBUL3D9TW9Y18,LEI,Universal Music Group NV,NL0015000IY2,ISIN,מניות,"חו""ל",הולנד,סחיר,EURONEXT,Entertainment,לא,EUR,81.77,3.8807,2456.0,,7.794,4.45817158e-10,0.01847,0.002357,,
1329,13212.0,AppLovin Corp,549300LLVXMUAOL3SQ07,LEI,AppLovin Corp,US03831W1080,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,3.55,3.306,71854.0,,8.44,1.15395977e-10,0.020001,0.002553,,
1329,13212.0,Zoom Video Communications Inc,549300T9GCHU0ODOM055,LEI,Zoom Video Communications Inc,US98980L1017,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,40.91,3.306,8250.0,,11.16,1.535351694e-09,0.026445,0.003375,,
1329,13212.0,Shell PLC,21380068P1DRHMJ8KU70,LEI,Shell PLC,US7802593050,ISIN,מניות,"חו""ל",בריטניה,סחיר,NYSE,"Oil, Gas & Consumable Fuels",לא,USD,36.13,3.306,7153.0,,8.546,1.24423521e-10,0.020252,0.002585,,
1329,13212.0,Honeywell International Inc,ISRPG12PN4EIEOEMW547,LEI,Honeywell International Inc,US4385161066,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Electronic Equipment, Instruments & Components",לא,USD,9.49,3.306,21050.0,,6.611,1.49473167e-10,0.015665,0.001999,,
1329,13212.0,Uber Technologies Inc,549300B2FTG34FILDR98,LEI,Uber Technologies Inc,US90353T1007,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Wireless Telecommunication Services,לא,USD,50.18,3.306,9797.0,,16.253,2.40623144e-10,0.038516,0.004916,,
1329,13212.0,Datadog Inc,549300F6JNO0KRPO1K63,LEI,Datadog Inc,US23804L1035,ISIN,מניות,"חו""ל",גלובלי,סחיר,NASDAQ,Software,לא,USD,15.28,3.306,14240.0,,7.194,4.72668875e-10,0.017048,0.002176,,
1329,13212.0,Komatsu Ltd,5493004LQ0B4T7QPQV17,LEI,Komatsu Ltd,JP3304200003,ISIN,מניות,"חו""ל",גלובלי,סחיר,TSE,Machinery,לא,JPY,79.4,0.022332,516000.0,,9.15,8.34951779e-10,0.021682,0.002767,,
