מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה,Unnamed: 17,סוף מידע
1328,9759.0,התחייבות להשקעה,MBP Capital GP LLC,,מספר שותפות,MBP 1 QFPF,29993607.0,פנימי,USD,2018-03-06,18.0,62.442,1.41362,4.67342772,0.000785344444444444,2026-12-11 00:00:00,,
1328,9759.0,התחייבות להשקעה,accolade associates VII LLC,,"מספר תאגיד או שותפות בחו""ל",Accolade Partners 8,29993988.0,פנימי,USD,2021-01-27,94.0,306.816,15.98,52.82988,0.0017,2034-08-03 00:00:00,,
1328,9759.0,התחייבות להשקעה,"KPS INVESTORS V, LP",,"מספר תאגיד או שותפות בחו""ל",KPS 5,29993789.0,פנימי,USD,2020-07-09,29.39735,101.2444734,4.91721,16.25629626,0.00167267117614342,2034-07-20 00:00:00,,
1328,9759.0,התחייבות להשקעה,"NOY E.I Infrastructure and Energy G.P., Limited Partnership",,מספר שותפות,נוי פשה 2,29992822.0,פנימי,ILS,2017-12-25,18.49037,18.49037,2.02123,2.02123,0.00109312577303753,2027-01-01 00:00:00,,
1328,9759.0,התחייבות להשקעה,Pollen Street Capital,,"מספר תאגיד או שותפות בחו""ל",PSC Credit IV,28999299.0,פנימי,GBP,2025-08-21,1523.0669,5207.3657311,1523.0669,6763.78779621,0.01,2032-09-30 00:00:00,,
1328,9759.0,התחייבות להשקעה,Pontifax VI GP L.P.,,מספר שותפות,PONTIFAX 6,29993951.0,פנימי,USD,2020-10-11,122.0,412.482,30.5,100.833,0.0025,2033-11-28 00:00:00,,
1328,9759.0,התחייבות להשקעה - קרן בהנזלה,יסודות מעטפת פיננסית ג'י.פי שותפות מוגבלת,,ח.פ.,יסודות ב,29992954.0,פנימי,ILS,2018-01-25,171.99738,171.99738,13.86802,13.86802,0.000806292514455743,NR,,
1328,9759.0,התחייבות להשקעה,Mideal Assets Management Ltd,,ח.פ.,Mideal 2,29993972.0,פנימי,EUR,2020-01-10,114.00222,439.227753216,32.26168,125.197901576,0.00282991682091804,2030-11-01 00:00:00,,
1328,9759.0,התחייבות להשקעה,"מרתון ניהול נדל""ן בע""מ",,ח.פ.,Marathon,29994254.0,פנימי,ILS,2021-09-05,457.0,457.0,97.08564,97.08564,0.00212441225382932,2030-08-31 00:00:00,,
1328,9759.0,התחייבות להשקעה,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,מספר שותפות,נוי 4,29994268.0,פנימי,ILS,2021-05-13,1898.87074,1898.87074,414.16431,414.16431,0.00218110849398837,2035-04-01 00:00:00,,
1328,9759.0,התחייבות להשקעה,"Anacap Credit Opportunities GP III, L..P",,"מספר תאגיד או שותפות בחו""ל",AnaCap 3,29992706.0,פנימי,EUR,2016-05-31,11.00083,47.249664933,0.739869999,2.8712135051193,0.000672558342415981,2026-05-19 00:00:00,,
1328,9759.0,התחייבות להשקעה,"Forma European Fund II General Partner,",,ח.פ.,Forma 2,29994253.0,פנימי,EUR,2021-07-08,72.0,279.2448,11.81957,45.868205299,0.00164160694444444,2031-11-08 00:00:00,,
1328,9759.0,התחייבות להשקעה,ICG North American Private Debt II (Offshore) GP LP,,"מספר תאגיד או שותפות בחו""ל",ICG NA Private Debt 2,29993318.0,פנימי,USD,2018-03-01,18.00152,62.7352972,4.49107,14.84747742,0.00249482821450633,2031-09-29 00:00:00,,
1328,9759.0,התחייבות להשקעה,Gatewood Capital GP LLC,,"מספר תאגיד או שותפות בחו""ל",Gatewood 1,29992724.0,פנימי,USD,2016-09-22,3.99608,15.02126472,0.95961,3.17247066,0.00240137835078376,2031-04-30 00:00:00,,
1328,9759.0,התחייבות להשקעה,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,מספר שותפות,נוי 3,29993169.0,פנימי,ILS,2018-05-31,259.80537,259.80537,12.85705,12.85705,0.000494872373115305,2030-06-04 00:00:00,,
1328,9759.0,התחייבות להשקעה,Mission Capital GP 6 Lux S.à r.l,,"מספר תאגיד או שותפות בחו""ל",Axiom Asia 6-A,29993960.0,פנימי,USD,2021-01-05,118.65714,380.05881942,34.41058,113.76137748,0.00290000079219842,2035-01-05 00:00:00,,
1328,9759.0,התחייבות להשקעה,Gatewood Capital GP II LLC,,"מספר תאגיד או שותפות בחו""ל",Gatewood 2,29993961.0,פנימי,USD,2020-12-01,236.95732,782.90698528,172.66259,570.82252254,0.00728665356275974,2036-09-30 00:00:00,,
1328,9759.0,התחייבות להשקעה,יסודות מעטפת פיננסית ג'י.פי שותפות מוגבלת,,ח.פ.,יסודות ג,29993585.0,פנימי,ILS,2019-09-26,691.99972,691.99972,205.22276,205.22276,0.00296564802078243,2028-09-30 00:00:00,,
1328,9759.0,התחייבות להשקעה,KDCP GP KDC Media Fund Ltd,,ח.פ.,Stardom Media Ventures,29994368.0,פנימי,USD,2021-06-30,52.0,169.52,5.4748,18.0996888,0.00105284615384615,2031-06-30 00:00:00,,
1328,9759.0,התחייבות להשקעה,AH Equity Partners LSV III,,"מספר תאגיד או שותפות בחו""ל",LSV III,29994428.0,פנימי,USD,2021-12-01,98.7,310.905,6.909,22.841154,0.0007,2032-01-05 00:00:00,,
1328,9759.0,התחייבות להשקעה,Zeev Opportunity management I,,"מספר תאגיד או שותפות בחו""ל",Zeev Opportunity 1,29994279.0,פנימי,USD,2021-05-27,72.0,233.856,0.36,1.19016,5e-05,2031-05-27 00:00:00,,
1328,9759.0,התחייבות להשקעה,"NFX Capital Fund III GP, LP",,"מספר תאגיד או שותפות בחו""ל",NFX  3,29994345.0,פנימי,USD,2021-09-02,107.0,343.256,16.05,53.0613,0.0015,2033-09-02 00:00:00,,
1328,9759.0,התחייבות להשקעה,State of Mind Venture 3 GP LP,,ח.פ.,SOMV 3,29994396.0,פנימי,USD,2021-11-01,109.0,341.606,35.752,118.196112,0.00328,2034-09-30 00:00:00,,
1328,9759.0,התחייבות להשקעה,"Klirmark Fund III (G.P.), L.P",,ח.פ.,Klirmark 3,29993571.0,פנימי,ILS,2019-07-04,595.96673,595.96673,95.61368,95.61368,0.00160434593387453,2029-07-03 00:00:00,,
1328,9759.0,התחייבות להשקעה,AH equity Partners BIO IV,,"מספר תאגיד או שותפות בחו""ל",HA BIO 4,29994427.0,פנימי,USD,2021-12-05,84.6,266.9976,39.76197,131.45307282,0.0046999964539007,2035-01-07 00:00:00,,
1328,9759.0,התחייבות להשקעה,Zeev Ventures management VIII,,"מספר תאגיד או שותפות בחו""ל",Zeev ventures 8,29994350.0,פנימי,USD,2021-09-14,48.0,154.128,0.24,0.79344,5e-05,2031-09-14 00:00:00,,
1328,9759.0,התחייבות להשקעה,accolade associates Blockchain Select LLC,,"מספר תאגיד או שותפות בחו""ל",Accolade Partners Blockchain 2 Select Feeder,29994401.0,פנימי,USD,2021-11-16,58.0,179.22,4.06,13.42236,0.0007,2034-02-11 00:00:00,,
1328,9759.0,התחייבות להשקעה,GCP Investments IV Limited Partnership,,מספר שותפות,Glilot 4,29994430.0,פנימי,USD,2022-01-13,78.75,245.46375,23.74301,78.49439106,0.00301498539682539,2035-02-24 00:00:00,,
1328,9759.0,התחייבות להשקעה,accolade investment associates VIII-F LLC,,"מספר תאגיד או שותפות בחו""ל",Accolade Partners 8-F Feeder (Kleiner Perkins),29994449.0,פנימי,USD,2022-01-13,196.0,610.932,27.44,90.71664,0.0014,2035-01-13 00:00:00,,
1328,9760.0,התחייבות להשקעה,GCP Investments IV Limited Partnership,,מספר שותפות,Glilot 4,29994430.0,פנימי,USD,2022-01-13,47.25,147.27825,14.24582,47.09668092,0.00301498835978835,2035-02-24 00:00:00,,
1328,9760.0,התחייבות להשקעה,accolade investment associates VIII-F LLC,,"מספר תאגיד או שותפות בחו""ל",Accolade Partners 8-F Feeder (Kleiner Perkins),29994449.0,פנימי,USD,2022-01-13,80.0,249.36,11.2,37.0272,0.0014,2035-01-13 00:00:00,,
1328,9760.0,התחייבות להשקעה,accolade associates Blockchain Select LLC,,"מספר תאגיד או שותפות בחו""ל",Accolade Partners Blockchain 2 Select Feeder,29994401.0,פנימי,USD,2021-11-16,34.0,105.06,2.38,7.86828,0.0007,2034-02-11 00:00:00,,
1328,9760.0,התחייבות להשקעה,Zeev Ventures management VIII,,"מספר תאגיד או שותפות בחו""ל",Zeev ventures 8,29994350.0,פנימי,USD,2021-09-14,28.0,89.908,0.14,0.46284,5e-05,2031-09-14 00:00:00,,
1328,9760.0,התחייבות להשקעה,AH equity Partners BIO IV,,"מספר תאגיד או שותפות בחו""ל",HA BIO 4,29994427.0,פנימי,USD,2021-12-05,51.0,160.956,23.96998,79.24475388,0.00469999607843137,2035-01-07 00:00:00,,
1328,9760.0,התחייבות להשקעה,"NFX Capital Fund III GP, LP",,"מספר תאגיד או שותפות בחו""ל",NFX  3,29994345.0,פנימי,USD,2021-09-02,63.0,202.104,9.45,31.2417,0.0015,2033-09-02 00:00:00,,
1328,9760.0,התחייבות להשקעה,State of Mind Venture 3 GP LP,,ח.פ.,SOMV 3,29994396.0,פנימי,USD,2021-11-01,65.0,203.71,21.32,70.48392,0.00328,2034-09-30 00:00:00,,
1328,9760.0,התחייבות להשקעה,Zeev Opportunity management I,,"מספר תאגיד או שותפות בחו""ל",Zeev Opportunity 1,29994279.0,פנימי,USD,2021-05-27,41.99999,136.41596752,0.209999999,0.694259996694,5.00000116666694e-05,2031-05-27 00:00:00,,
1328,9760.0,התחייבות להשקעה,AH Equity Partners LSV III,,"מספר תאגיד או שותפות בחו""ל",LSV III,29994428.0,פנימי,USD,2021-12-01,59.5,187.425,4.165,13.76949,0.0007,2032-01-05 00:00:00,,
1328,9760.0,התחייבות להשקעה,KDCP GP KDC Media Fund Ltd,,ח.פ.,Stardom Media Ventures,29994368.0,פנימי,USD,2021-06-30,31.0,101.06,3.26381,10.79015586,0.00105284193548387,2031-06-30 00:00:00,,
1328,9760.0,התחייבות להשקעה,Gatewood Capital GP II LLC,,"מספר תאגיד או שותפות בחו""ל",Gatewood 2,29993961.0,פנימי,USD,2020-12-01,134.04797,442.89449288,97.67612,322.91725272,0.00728665417312921,2036-09-30 00:00:00,,
1328,9760.0,התחייבות להשקעה,Mission Capital GP 6 Lux S.à r.l,,"מספר תאגיד או שותפות בחו""ל",Axiom Asia 6-A,29993960.0,פנימי,USD,2021-01-05,63.34285,202.88714855,18.36941,60.72926946,0.00289999739512825,2035-01-05 00:00:00,,
1328,9760.0,התחייבות להשקעה,"Forma European Fund II General Partner,",,ח.פ.,Forma 2,29994253.0,פנימי,EUR,2021-07-08,23.0,89.2032,3.77571,14.652397797,0.00164161304347826,2031-11-08 00:00:00,,
1328,9760.0,התחייבות להשקעה,"מרתון ניהול נדל""ן בע""מ",,ח.פ.,Marathon,29994254.0,פנימי,ILS,2021-09-05,156.0,156.0,33.14081,33.14081,0.00212441089743589,2030-08-31 00:00:00,,
1328,9760.0,התחייבות להשקעה,Pollen Street Capital,,"מספר תאגיד או שותפות בחו""ל",PSC Credit IV,28999299.0,פנימי,GBP,2025-08-21,113.96013,389.62968447,113.96013,506.085541317,0.01,2032-09-30 00:00:00,,
1328,9760.0,התחייבות להשקעה,Mideal Assets Management Ltd,,ח.פ.,Mideal 2,29993972.0,פנימי,EUR,2020-01-10,34.99787,134.839793536,9.9041,38.43484087,0.00282991507768901,2030-11-01 00:00:00,,
1328,9760.0,התחייבות להשקעה,accolade associates VII LLC,,"מספר תאגיד או שותפות בחו""ל",Accolade Partners 8,29993988.0,פנימי,USD,2021-01-27,56.0,182.784,9.52,31.47312,0.0017,2034-08-03 00:00:00,,
1328,9760.0,התחייבות להשקעה,Pontifax VI GP L.P.,,מספר שותפות,PONTIFAX 6,29993951.0,פנימי,USD,2020-10-11,72.0,243.432,18.0,59.508,0.0025,2033-11-28 00:00:00,,
1328,9760.0,התחייבות להשקעה,Northwind Debt Fund II GP LLC,,"מספר תאגיד או שותפות בחו""ל",Northwind Debt Fund 2 FEEDER D LP,28999160.0,פנימי,USD,2022-06-13,91.2274,313.822256,4.79813,15.86261778,0.000525952729114279,2030-04-12 00:00:00,,
1328,9760.0,התחייבות להשקעה,"KPS INVESTORS V, LP",,"מספר תאגיד או שותפות בחו""ל",KPS 5,29993789.0,פנימי,USD,2020-07-09,17.39378,59.90417832,2.90937,9.61837722,0.00167264964832256,2034-07-20 00:00:00,,
1328,9760.0,התחייבות להשקעה,accolade associates Blockchain II LLC,,"מספר תאגיד או שותפות בחו""ל",Accolade Partners Blockchain 2 Feeder,29994400.0,פנימי,USD,2021-11-16,34.0,105.06,2.38,7.86828,0.0007,2034-02-11 00:00:00,,
1328,9760.0,התחייבות להשקעה,"Francisco Partners Agility GP III, L.P",,מספר שותפות,"Francisco Partners Agility GP III, L.P",28999121.0,פנימי,USD,2022-02-17,36.0,114.804,34.146,112.886676,0.009485,2035-04-30 00:00:00,,
1328,9760.0,התחייבות להשקעה,State of Minds Ventures Momentum GP L.P,,ח.פ.,SOMV Elastic,29994359.0,פנימי,USD,2021-09-29,6.34483,20.37959396,0.584169999,1.931266016694,0.000920702365548013,2032-08-16 00:00:00,,
1328,9760.0,התחייבות להשקעה,Northwind Debt Fund II GP LLC,,"מספר תאגיד או שותפות בחו""ל",Northwind Debt Fund 2 FEEDER C LP,28999161.0,פנימי,USD,2022-06-13,74.77259,257.2177096,3.9327,13.0015062,0.000525954764974705,2030-04-13 00:00:00,,
1328,9760.0,התחייבות להשקעה,LCN European Fund IV GP S.à r.l.,,"מספר תאגיד או שותפות בחו""ל",LCN European Fund 4,28999155.0,פנימי,EUR,2022-06-21,330.0,1203.972,114.35112,443.762391384,0.00346518545454545,2036-07-21 00:00:00,,
1328,9760.0,התחייבות להשקעה,accolade investment associates VIII-C LLC,,"מספר תאגיד או שותפות בחו""ל",Accolade Partners 8-C Feeder (Anthos 5),29994299.0,פנימי,USD,2021-06-28,56.0,182.616,2.8,9.2568,0.0005,2033-03-31 00:00:00,,
1328,9760.0,התחייבות להשקעה,Signal Alpha III GP Limited,,מספר שותפות,Signal 3,28999293.0,פנימי,EUR,2025-05-28,115.665,463.8282165,54.95846,213.277295722,0.00475152033890978,2031-07-13 00:00:00,,
1328,9760.0,התחייבות להשקעה,Northwind Healthcare Debt Fund I GP LLC,,"מספר תאגיד או שותפות בחו""ל",NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER D LP,28999146.0,פנימי,USD,2022-04-27,71.25,234.48375,7.372999999,24.375137996694,0.0010348070174035,2030-12-06 00:00:00,,
1328,9760.0,התחייבות להשקעה,"Thoma Bravo Discover Partners IV[-P]9, L.P.",,"מספר תאגיד או שותפות בחו""ל",Thoma Bravo Discover 4,28999125.0,פנימי,USD,2022-05-18,60.0,201.24,9.6,31.7376,0.0016,2035-06-30 00:00:00,,
1328,9760.0,התחייבות להשקעה,KPS Special Situations Mid-Cap Fund II,,מספר שותפות,KPS Mid-Cap II,28999282.0,פנימי,USD,2024-09-30,22.13987,82.00607848,22.13987,73.19441022,0.01,2037-09-27 00:00:00,,
1328,9760.0,התחייבות להשקעה,"Clarion CLO II GP, LP",,מספר שותפות,CLARION 2,28999104.0,פנימי,USD,2022-01-31,75.0,239.625,1.183,3.910998,0.000157733333333333,2028-05-07 00:00:00,,
1328,9760.0,התחייבות להשקעה,"ECV IL OPP GP I, L.P.",,מספר שותפות,Entree ECV IL OPP 1,29993937.0,פנימי,USD,2020-11-29,30.99416,102.86961704,1.17048,3.86960688,0.000377645337057045,2031-06-03 00:00:00,,
1328,9760.0,התחייבות להשקעה,Value AP Partners II Ltd,,ח.פ.,AP PARTNERS 2,28999163.0,פנימי,ILS,2022-11-22,670.0,670.0,467.995,467.995,0.006985,2034-12-28 00:00:00,,
1328,9760.0,התחייבות להשקעה,Francisco Partners VII ,,מספר שותפות,	Francisco Partners VII[-A] L.P,28999122.0,פנימי,USD,2022-02-17,108.0,344.412,66.474,219.763044,0.006155,2035-04-30 00:00:00,,
1328,9760.0,התחייבות להשקעה,Zeev Ventures management IX,,"מספר תאגיד או שותפות בחו""ל",ZEEV Ventures 9,28999179.0,פנימי,USD,2022-10-03,6.0,21.498,0.084,0.277704,0.00014,2037-07-01 00:00:00,,
1328,9760.0,התחייבות להשקעה - צמיתה,RM-GP LLC,,"מספר תאגיד או שותפות בחו""ל","עורק ארה""ב - JV ניו יורק",28999152.0,פנימי,USD,2022-06-30,132.0,438.9,35.4388,117.1606728,0.00268475757575757,NR,,
1328,9760.0,התחייבות להשקעה,Terramont Infrastructure GP LLC,,"מספר תאגיד או שותפות בחו""ל",Terramont,28999149.0,פנימי,USD,2022-04-15,148.99306,476.62879894,53.12688,175.63746528,0.00356572849768975,2035-04-15 00:00:00,,
1328,9760.0,התחייבות להשקעה,LCN Sterling GP S.à r.l.,,"מספר תאגיד או שותפות בחו""ל",LCN UK QII,28999109.0,פנימי,GBP,2022-05-30,116.2,487.15688,0.2015,0.89484135,1.7340791738382e-05,2039-05-26 00:00:00,,
1328,9760.0,התחייבות להשקעה - צמיתה,Value AP Partners II Ltd,,ח.פ.,AP Partners II Soglowek L.P.,28999295.0,פנימי,ILS,2025-05-28,178.66667,178.66667,21.172,21.172,0.00118499997789179,NR,,
1328,9760.0,התחייבות להשקעה,"OEP VIII General Partner, L.P.,",,"מספר תאגיד או שותפות בחו""ל",One Equity Partners 8 - A,28999101.0,פנימי,USD,2021-12-14,87.56235,272.58159555,15.45159,51.08295654,0.00176463856897399,2034-04-07 00:00:00,,
1328,9760.0,התחייבות להשקעה,State of minds ventures momentum GP LP,,ח.פ.,SOMV Momentum,29994360.0,פנימי,USD,2021-12-08,32.0,99.552,3.34931,11.07281886,0.001046659375,2032-08-16 00:00:00,,
1328,9760.0,התחייבות להשקעה,Northwind Healthcare Debt Fund I GP LLC,,"מספר תאגיד או שותפות בחו""ל",NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER C LP,28999147.0,פנימי,USD,2022-04-27,42.75,140.69025,4.4238,14.6250828,0.00103480701754385,2030-12-06 00:00:00,,
1328,9760.0,התחייבות להשקעה,Zeev Ventures management VII,,"מספר תאגיד או שותפות בחו""ל",Zeev ventures 7,29994278.0,פנימי,USD,2021-05-26,14.0,45.458,0.14,0.46284,0.0001,2031-05-26 00:00:00,,
1328,9760.0,התחייבות להשקעה,"10D Management II, L.P",,"מספר תאגיד או שותפות בחו""ל",10D,28999106.0,פנימי,USD,2021-12-31,29.0,90.19,13.659,45.156654,0.00471,2035-10-31 00:00:00,,
1328,9760.0,התחייבות להשקעה,Peregrine Ventures Growth GP L.P.,,מספר שותפות,Peregrine Growth,29993946.0,פנימי,USD,2021-03-14,80.99999,268.59596684,17.98202,59.44855812,0.00222000274321021,2029-03-31 00:00:00,,
1328,9760.0,התחייבות להשקעה,"Hyperwise Ventures GP, LP",,מספר שותפות,Hyperwise Ventures Fund,29993895.0,פנימי,USD,2020-10-08,35.27721,119.73085074,3.81142,12.60055452,0.00108041990849049,2032-02-26 00:00:00,,
1328,9760.0,התחייבות להשקעה,"Stage One Capital  (G.P.) IV, L.P",,"מספר תאגיד או שותפות בחו""ל",STAGEONE4,29994429.0,פנימי,USD,2022-03-21,36.0,116.604,19.78083,65.39542398,0.005494675,2035-01-01 00:00:00,,
1328,9760.0,התחייבות להשקעה,Strategic Value Special Situations Feeder Fund V,,"מספר תאגיד או שותפות בחו""ל",Strategic Value Special Situations Offshore Fund (SVP 5),29994292.0,פנימי,USD,2021-06-17,148.0,482.48,26.86908,88.82917848,0.00181547837837837,2026-09-30 00:00:00,,
1328,9760.0,התחייבות להשקעה,"KPS INVESTORS VI, LP",,"מספר תאגיד או שותפות בחו""ל",KPS 6,28999281.0,פנימי,USD,2024-09-30,33.20981,123.00913624,29.15467,96.38533902,0.00877893309236035,2037-09-27 00:00:00,,
1328,9760.0,התחייבות להשקעה,"OEP IX General Partner, L.P.",,"מספר תאגיד או שותפות בחו""ל",ONE EQUITY IX,28999297.0,פנימי,USD,2024-08-02,84.33233,320.454420767,59.13193,195.49016058,0.00701177472506688,2038-06-30 00:00:00,,
